CVEGEO,NOM_ENT,NOM_MUN,POB_TOTAL,ALTITUD,AREA,UMBRAL12H,PORCENTA_1,agua_AR,agua_FC,agua_PT,avg_impact,avg_agricultura,avg_construccion,avg_manufactura,semaforo
28020,TAMAULIPAS,MAINERO,2048,442.7362637362637,36038.7356,130.6845,12.710915,1,1,1,0.6879486,0,0,1.1111111111111112,Verde
28021,TAMAULIPAS,EL MANTE,106144,76.31264367816092,161989.5804,147.0672,29.166651,3,6,1,0.92535806,4,6,4.157894736842105,Amarillo
28022,TAMAULIPAS,MATAMOROS,541979,8.209039548022599,459904.6155,115.4295,33.123271,1,3,2,0.6862316,10,11.48,42.851809954751126,Amarillo
28023,TAMAULIPAS,MENDEZ,4280,105.9087837837838,250773.4153,118.2078,21.115234,1,0,0,0.79411024,10,11.48,42.851809954751126,Amarillo
28024,TAMAULIPAS,MIER,6385,96.44785276,91517.57857,116.0073,10.941713,1,1,1,0.8510498,0,0,1,Amarillo
28025,TAMAULIPAS,MIGUEL ALEMAN,26237,84.06493506493507,63332.96086,117.1449,18.758641,0,3,1,0.82224107,1,7,2.333333333333333,Amarillo
28026,TAMAULIPAS,MIQUIHUANA,3704,2013.857142857143,87575.84126,63.46035,18.756608,1,2,1,0.6388518,0,0,1.1428571428571428,
28027,TAMAULIPAS,NUEVO LAREDO,425058,148.8584474885845,121647.0586,92.2293,11.346299,8,3,6,0.77094585,0,14.9,139.9108138238573,Amarillo
28028,TAMAULIPAS,NUEVO MORELOS,3810,262.1864406779661,29982.83358,149.5521,12.564409,1,3,0,0.6499012,0,0,1,
28029,TAMAULIPAS,OCAMPO,13190,296.30841121495325,146132.3792,166.8501,27.433738,8,3,1,0.5427792,0,0,1,
28030,TAMAULIPAS,PADILLA,13618,158.19678714859438,134426.2829,111.249,29.693237,1,4,0,0.7125094,12,0,1,Amarillo
28031,TAMAULIPAS,PALMILLAS,1917,1431.3529411764705,47479.1637,72.82404,0.824564,1,2,0,0.5913457,0,0,1,
28032,TAMAULIPAS,REYNOSA,704767,63.7,311763.1657,118.4985,21.62811,1,22,3,0.8831651,10,33.14884792626728,141.91212343608024,Amarillo
28033,TAMAULIPAS,RIO BRAVO,132484,22.143065693430657,156881.6705,115.5744,36.535196,10,1,1,0.97924256,1,7.5,6.081300813,Rojo
28034,TAMAULIPAS,SAN CARLOS,7411,301.6515580736544,288419.0721,111.1815,7.439338,1,1,0,0.7092123,1,0,2,Verde
28035,TAMAULIPAS,SAN FERNANDO,51405,36.53655660377358,685119.0024,117.4113,26.555775,3,3,2,0.8369556,0,0,3.060606060606061,Rojo
28036,TAMAULIPAS,SAN NICOLAS,926,630.6785714285714,53893.2112,118.4544,0.921026,0,1,0,0.5013507,0,0,3.060606060606061,
28037,TAMAULIPAS,SOTO LA MARINA,23673,84.99270072992701,664803.1931,138.8439,19.926982,1,3,1,0.7526455,27,0,3,Verde
28038,TAMAULIPAS,TAMPICO,297562,-0.571428571,11332.25517,158.7384,46.863893,4,2,1,0.7460199,43,71.62857142857142,11.20851370851371,Amarillo
28039,TAMAULIPAS,TULA,28230,1212.5489130434785,304290.8426,79.92828,24.714369,1,3,1,0.571124,0,0,1.08,
28040,TAMAULIPAS,VALLE HERMOSO,60055,14.769662921348315,89123.72243,114.4377,38.76541,11,5,0,0.9839369,0,10,2.113402062,
28041,TAMAULIPAS,VICTORIA,349688,330.27407407407406,144767.729,108.0972,9.835065,0,35,3,0.6411912,4,11.433333333333334,28.996031746031747,Amarillo
28042,TAMAULIPAS,VILLAGRAN,5361,365.9238095238095,127465.0092,125.2332,21.268095,1,2,0,0.7847986,0,0,1,
28043,TAMAULIPAS,XICOTENCATL,22229,109.3286219081272,86134.67674,152.7831,32.100635,1,2,0,0.84460217,0,0,1,Amarillo
29001,TLAXCALA,AMAXAC DE GUERRERO,11403,2422.5,1110.520402,56.81916,3.232367,6,4,0,0.9630001,2,1,4.151515151515151,Rojo
29002,TLAXCALA,APETATITLAN DE ANTONIO CARVAJAL,16003,2298.5,1155.126781,57.17448,3.393878,5,9,1,0.91805553,0,7,15.680555555555554,
29003,TLAXCALA,ATLANGATEPEC,7087,2556,10749.87872,54.44055,12.926186,9,10,11,0.92735225,1,0,0,Amarillo
29004,TLAXCALA,ATLTZAYANCA,18111,2581.5254237288136,18872.36998,59.73372,0.670388,2,20,4,0.87631243,2,0,13.5,Amarillo
29005,TLAXCALA,APIZACO,80725,2453.428571428572,4339.423852,54.69903,7.152521,10,13,1,0.9623438,1,6.181818181818182,6.604938271604939,Rojo
29006,TLAXCALA,CALPULALPAN,51172,2632.872180451128,25238.90886,52.34625,1.129681,13,12,1,0.8542534,0,101,24.8,Rojo
29007,TLAXCALA,EL CARMEN TEQUEXQUITLA,17332,2400.333333333333,5810.645716,60.52806,26.150998,2,6,1,0.84705883,0,0,2.25,Verde
29008,TLAXCALA,CUAPIAXTLA,16222,2461.4,8216.395122,59.19768,4.799594,8,9,2,0.9521654,0,0,5.571428571428571,
29009,TLAXCALA,CUAXOMULCO,5928,2488.25,1657.877271,55.125,2.250456,9,6,0,0.9314285,1,0,1.1666666666666663,
29010,TLAXCALA,CHIAUTEMPAN,73215,2493.833333333333,7885.552537,56.97234,1.005124,3,16,0,0.9297015,1,5.333333333333334,4.553846153846154,Rojo
29011,TLAXCALA,MUNOZ DE DOMINGO ARENAS,4755,2505.181818181818,3615.972586,53.33202,6.012695,2,5,2,0.9742423,0,0,1,
29012,TLAXCALA,ESPANITA,9416,2605.8372093023254,13887.56756,54.97641,0.292938,11,8,3,0.8603541,0,0,1.0625,Verde
29013,TLAXCALA,HUAMANTLA,98764,2496.6291390728475,34685.18904,56.49705,2.759162,20,29,5,0.8836472,0,3.75,41.79953542392566,Verde
29014,TLAXCALA,HUEYOTLIPAN,15190,2589.619047619048,17493.78214,54.25146,3.154613,16,12,4,0.9189967,1,0,2.1666666666666665,
29015,TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOROS,38970,2382.163043478261,16058.01489,56.96415,3.799202,21,21,1,0.8819334,1,0,3.1428571428571432,Amarillo
29016,TLAXCALA,IXTENCO,7504,2641.181818181818,4416.098772,58.45986,0,0,3,1,0.9655303,0,0,3.027027027027027,
29017,TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,11592,2383.333333333333,1456.551639,58.87989,0,0,2,1,0.96278834,0,0,1.0491803278688523,
29018,TLAXCALA,CONTLA DE JUAN CUAMATZI,38579,2490.9,2600.408019,56.46375,0.003292,2,14,0,0.95729166,0,0,2.181106157368357,
29019,TLAXCALA,TEPETITLA DE LARDIZABAL,22274,2225.8,2298.210764,59.28894,7.415869,7,6,2,0.92796063,0,1,2.169491525423729,Rojo
29020,TLAXCALA,SANCTORUM DE LAZARO CARDENAS,9432,2675.1463414634145,9831.551009,54.14283,2.294049,1,5,2,0.9040224,0,0,2.333333333333333,
29021,TLAXCALA,NANACAMILPA DE MARIANO ARISTA,18686,2716.875,10758.09507,53.13096,0.728718,6,5,1,0.76773393,0,1,37.15,
29022,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO,6432,2319.5,1491.105202,58.85748,0,1,4,1,0.9649166,0,0,3.1666666666666665,
29023,TLAXCALA,NATIVITAS,26309,2206.8571428571427,5221.787243,60.68889,9.880544,11,16,0,0.93666655,0,20,5.291666666666666,Rojo
29024,TLAXCALA,PANOTLA,28357,2344.8571428571427,6061.160952,58.02021,5.206435,13,14,1,0.89370185,3,2,1,Rojo
29025,TLAXCALA,SAN PABLO DEL MONTE,82688,2503.913043478261,5934.541844,58.98375,0.411845,4,15,2,0.93231136,0,3,6.810160357518401,Verde
29026,TLAXCALA,SANTA CRUZ TLAXCALA,24116,2422.4,2574.313326,55.54908,3.802925,19,13,0,0.96534085,1,6,3.083333333333333,Rojo
29027,TLAXCALA,TENANCINGO,12974,2286.25,1246.048527,60.00066,1.555105,6,2,0,0.9673863,0,0,2.375,Rojo
29028,TLAXCALA,TEOLOCHOLCO,25257,2647.3823529411766,7623.070406,57.90672,0,0,5,0,0.8298539,0,6,102.3103448275862,
29029,TLAXCALA,TEPEYANCO,13328,2291.214285714286,1629.610419,59.15691,6.358006,0,8,1,0.9802084,0,0,11.2,Rojo
29030,TLAXCALA,TERRENATE,15475,2748.680555555556,15374.59151,58.07025,1.042558,5,10,4,0.8824905,2,0,3.294117647058824,
29031,TLAXCALA,TETLA DE LA SOLIDARIDAD,35284,2552.009708737864,16880.29257,55.73952,3.976374,5,10,4,0.88600695,10,3.666666666666667,103.5390070921986,Rojo
29032,TLAXCALA,TETLATLAHUCA,13561,2238.176470588235,2599.991347,59.94378,8.312724,11,6,1,0.93522716,0,4,1.04,Rojo
29033,TLAXCALA,TLAXCALA,99896,2325,5165.837692,59.22234,8.505743,6,25,1,0.95738876,1,11,7.475,Rojo
29034,TLAXCALA,TLAXCO,45438,2664.630252,57108.72282,56.68551,4.474029,20,46,1,0.84609276,6,8,12.987179487179484,Rojo
29035,TLAXCALA,TOCATLAN,6294,2531.5714285714284,1417.057881,53.90757,2.369197,0,2,1,0.91187483,0,0,3,
29036,TLAXCALA,TOTOLAC,22529,2311.153846153846,1376.619985,59.52402,5.608689,3,7,0,0.883375,0,10,2.0806451612903225,Rojo
29037,TLAXCALA,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS,9207,2583,7668.449876,59.48406,0.268453,5,4,0,0.83956003,0,0,2,
29038,TLAXCALA,TZOMPANTEPEC,18006,2498.8125,3818.352252,54.75699,3.909639,9,8,0,0.96169126,1,0,2.394736842105263,Rojo
29039,TLAXCALA,XALOZTOC,25607,2505.740740740741,4127.128155,54.60075,6.863417,4,7,2,0.94920146,0,1,117.19767441860463,Rojo
29040,TLAXCALA,XALTOCAN,10601,2498.8846153846152,10221.42553,55.01601,2.716132,16,6,0,0.8966135,0,0,12,Rojo
29041,TLAXCALA,PAPALOTLA DE XICOHTENCATL,33499,2329.9,2266.850613,59.62833,4.321454,7,6,0,0.9580263,0,0,32.11162790697674,Rojo
29042,TLAXCALA,XICOHTZINCO,14197,2200,773.974545,60.35463,42.07544,1,2,0,0.98333335,4,2,21.08620689655172,Rojo
29043,TLAXCALA,YAUHQUEMEHCAN,42242,2435,3717.953656,55.24182,3.390341,19,13,2,0.9589844,1,0,2.479166666666667,Rojo
29044,TLAXCALA,ZACATELCO,45717,2185.285714285714,2934.320419,60.38748,25.837221,2,9,0,0.9817307,2,9,3.3346774193548385,Rojo
29045,TLAXCALA,BENITO JUAREZ,6211,2530,2576.804784,53.69031,10.131218,1,1,2,0.9568182,0,0,2.076923076923077,
29046,TLAXCALA,EMILIANO ZAPATA,4951,2650.029411764706,4978.202151,61.09191,1.230043,0,7,3,0.85636616,2,0,1.1,
29047,TLAXCALA,LAZARO CARDENAS,3534,2521.5,2528.810797,59.26221,2.682838,3,4,0,0.89302635,0,0,1.5,
29048,TLAXCALA,LA MAGDALENA TLALTELULCO,19036,2326,1175.106935,58.509,0,0,0,0,0.9750001,0,6,3.2916666666666665,
29049,TLAXCALA,SAN DAMIAN TEXOLOC,5884,2248.25,1015.175692,59.35842,14.545343,5,2,0,0.9284722,0,0,2.1666666666666665,Amarillo
29050,TLAXCALA,SAN FRANCISCO TETLANOHCAN,11761,2831.833333333333,3929.350947,57.01842,0,1,3,0,0.73817855,0,0,1.027027027027027,
29051,TLAXCALA,SAN JERONIMO ZACUALPAN,4092,2240.25,774.4235294,59.46858,0,2,1,0,0.97916675,0,0,2.125,
29052,TLAXCALA,SAN JOSE TEACALCO,6436,2665.058823529412,3372.930289,55.27683,0.624735,12,2,0,0.932888,0,0,1.0344827586206895,
29053,TLAXCALA,SAN JUAN HUACTZINCO,7688,2203,453.4349713,59.29875,7.443345,0,1,1,0.9875,0,0,1.0618556701030928,
29054,TLAXCALA,SAN LORENZO AXOCOMANITLA,5689,2204,447.2528562,59.61555,13.446017,1,2,0,0.9875,0,0,1.1428571428571428,
29055,TLAXCALA,SAN LUCAS TECOPILCO,3077,2549.625,2863.009659,52.25571,3.589132,6,2,2,0.93829536,0,0,1.1666666666666663,
29056,TLAXCALA,SANTA ANA NOPALUCAN,7952,2217.5,914.8500611,58.91958,43.322007,5,1,0,0.9276786,0,0,1.05,
29057,TLAXCALA,SANTA APOLONIA TEACALCO,4636,2234.333333333333,792.3508273,59.94567,9.775544,0,3,0,0.9524999,0,0,3.1428571428571432,
29058,TLAXCALA,SANTA CATARINA AYOMETLA,9463,2248,1003.667645,59.79474,0,0,5,0,0.97812504,1,0,7.043478260869565,
29059,TLAXCALA,SANTA CRUZ QUILEHTLA,7750,2292.4,540.8105354,59.52051,0,0,2,1,0.9791667,0,0,1.1733333333333331,
29060,TLAXCALA,SANTA ISABEL XILOXOXTLA,5443,2284,601.2102152,58.85352,1.77477,0,2,0,0.975,0,0,14.5625,Rojo
30001,VERACRUZ DE IGNACIO DE LA LLAVE,ACAJETE,9701,2282.722222222222,9689.552936,119.862,2.812728,4,1,1,0.7317813,2,0,1,Verde
30002,VERACRUZ DE IGNACIO DE LA LLAVE,ACATLAN,3441,1752.888888888889,1815.137556,109.5129,5.323316,1,10,1,0.959375,0,0,1.025,
30003,VERACRUZ DE IGNACIO DE LA LLAVE,ACAYUCAN,80815,90.35747663551402,65446.78799,135.1899,26.486375,2,6,1,0.9380041,0,6.5,4.191358024691358,
30004,VERACRUZ DE IGNACIO DE LA LLAVE,ACTOPAN,41742,162.47112462006078,85484.18388,130.6917,14.769819,2,4,1,0.90495896,0,0,1.181818181818182,Amarillo
30005,VERACRUZ DE IGNACIO DE LA LLAVE,ACULA,5253,6.2727272727272725,19434.79959,158.7393,56.301147,0,1,0,0.7830532,0,0,1,
30006,VERACRUZ DE IGNACIO DE LA LLAVE,ACULTZINGO,23100,1912.7631578947369,16823.61451,60.82362,5.909827,5,2,2,0.8451144,0,0,1.1428571428571428,Amarillo
30007,VERACRUZ DE IGNACIO DE LA LLAVE,CAMARON DE TEJEDA,6538,269.45454545454544,12347.88049,130.923,17.746079,1,2,0,0.9426403,0,0,2.25,
30008,VERACRUZ DE IGNACIO DE LA LLAVE,ALPATLAHUAC,10338,2203.5263157894738,7052.67594,106.5465,1.261732,6,1,0,0.77101207,0,0,1.1666666666666663,
30009,VERACRUZ DE IGNACIO DE LA LLAVE,ALTO LUCERO DE GUTIERREZ BARRIOS,28184,470.4196891,64404.18132,129.9627,7.864187,3,7,4,0.9090041,8,0,1.0625,Verde
30010,VERACRUZ DE IGNACIO DE LA LLAVE,ALTOTONGA,64234,1516.119266055046,32629.98158,140.2848,4.921279,4,6,0,0.8170518,0,7,5.119565217391305,
30011,VERACRUZ DE IGNACIO DE LA LLAVE,ALVARADO,57035,9.719063545,82468.99447,169.3134,46.330497,7,16,1,0.700987,147,5,14.043478260869566,Amarillo
30012,VERACRUZ DE IGNACIO DE LA LLAVE,AMATITLAN,7866,0.3225806451612903,13464.79011,162.2475,50.276004,0,3,0,0.87647545,0,0,1,
30013,VERACRUZ DE IGNACIO DE LA LLAVE,NARANJOS AMATLAN,26843,93.66956521739132,13467.75776,182.9637,20.066432,1,2,0,0.95942795,0,1.25,1.0333333333333334,Amarillo
30014,VERACRUZ DE IGNACIO DE LA LLAVE,AMATLAN DE LOS REYES,46955,673.8988764044943,15078.339,140.3919,16.914791,4,7,0,0.8555682,1,8,12.401960784313724,Amarillo
30015,VERACRUZ DE IGNACIO DE LA LLAVE,ANGEL R. CABADA,33839,50.654545454545456,42915.43859,242.7687,38.08817,0,5,0,0.927434,7,0,1.074074074074074,Rojo
30016,VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA,28682,14.872340425531917,13112.54029,141.2343,33.502109,10,11,6,0.86075443,8,56,29.090909090909093,Amarillo
30017,VERACRUZ DE IGNACIO DE LA LLAVE,APAZAPAN,4709,309.0952380952381,6730.827448,123.5367,14.014213,6,2,1,0.91637933,0,0,1,Amarillo
30018,VERACRUZ DE IGNACIO DE LA LLAVE,AQUILA,1978,2292.333333333333,2060.243195,51.42924,1.169949,1,1,0,0.86359376,0,0,1,
30019,VERACRUZ DE IGNACIO DE LA LLAVE,ASTACINGA,6909,2211.8076923076924,2973.309349,92.754,3.600655,0,9,1,0.89545,0,0,1,
30020,VERACRUZ DE IGNACIO DE LA LLAVE,ATLAHUILCO,11577,2142.6486486486488,6194.941456,109.0764,6.578784,1,3,0,0.80235296,0,0,1.1428571428571428,
30021,VERACRUZ DE IGNACIO DE LA LLAVE,ATOYAC,23461,725.6428571428571,12228.70828,136.0998,15.609689,4,3,0,0.91880965,0,6,101.6969696969697,Amarillo
30022,VERACRUZ DE IGNACIO DE LA LLAVE,ATZACAN,22651,1372,6506.928148,106.5969,6.260937,5,7,5,0.87390625,0,2,1.0714285714285714,
30023,VERACRUZ DE IGNACIO DE LA LLAVE,ATZALAN,49180,664.5,51830.60452,168.6933,8.949784,3,1,1,0.90260136,1,0,1.736842105263158,Amarillo
30024,VERACRUZ DE IGNACIO DE LA LLAVE,TLALTETELA,16485,998.4565217391304,27628.25152,126.5211,7.678242,0,4,4,0.9079256,0,0,1.0526315789473686,Amarillo
30025,VERACRUZ DE IGNACIO DE LA LLAVE,AYAHUALULCO,27217,2288.795918367347,17202.45433,129.753,1.889366,3,1,3,0.85681295,0,0,2,
30026,VERACRUZ DE IGNACIO DE LA LLAVE,BANDERILLA,25993,1513.8823529411766,1967.508018,122.8302,9.476022,1,4,2,0.94562495,0,3.5,3.4375,Amarillo
30027,VERACRUZ DE IGNACIO DE LA LLAVE,BENITO JUAREZ,16120,340.4177215189873,23060.36031,138.5136,7.839378,1,1,0,0.9015001,0,0,1,
30028,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RIO,144550,5.1875,3795.746589,139.8708,41.380509,0,0,4,0.9106641,6,13.975,10.495944849959448,Amarillo
30029,VERACRUZ DE IGNACIO DE LA LLAVE,CALCAHUALCO,13701,2163.0263157894738,13340.34259,97.1172,1.55745,5,1,1,0.6576514,0,0,1,
30030,VERACRUZ DE IGNACIO DE LA LLAVE,CAMERINO Z. MENDOZA,41835,1889.857142857143,2081.63646,85.12299,7.430053,1,0,0,0.794375,0,16.5,13.015873015873016,Rojo
30031,VERACRUZ DE IGNACIO DE LA LLAVE,CARRILLO PUERTO,18888,206.31372549019608,24860.8494,139.8915,13.768184,1,11,3,0.92529213,0,0,1,
30032,VERACRUZ DE IGNACIO DE LA LLAVE,CATEMACO,49451,324.95652173913044,65726.2586,268.002,32.957619,1,3,1,0.81943357,32,10,3,Rojo
30033,VERACRUZ DE IGNACIO DE LA LLAVE,CAZONES DE HERRERA,24421,28.47252747252747,27003.7823,161.2638,20.187803,5,13,2,0.93159676,0,0,1.1,Amarillo
30034,VERACRUZ DE IGNACIO DE LA LLAVE,CERRO AZUL,25011,173.3709677419355,9017.597071,172.4391,23.185267,1,1,0,0.953047,0,0,1,
30035,VERACRUZ DE IGNACIO DE LA LLAVE,CITLALTEPETL,11165,191.97222222222223,8048.608681,185.922,24.511569,1,4,0,0.8763433,0,0,1,
30036,VERACRUZ DE IGNACIO DE LA LLAVE,COACOATZINTLA,11018,1717.7391304347825,4366.195047,124.2837,6.844454,1,3,0,0.91453946,0,0,1,
30037,VERACRUZ DE IGNACIO DE LA LLAVE,COAHUITLAN,8176,240.92307692307693,4144.255342,192.0267,12.630204,2,2,0,0.9432691,0,0,1,Amarillo
30038,VERACRUZ DE IGNACIO DE LA LLAVE,COATEPEC,93911,1204.0240963855422,20113.03276,119.7576,9.807584,5,13,1,0.89300305,5,6.571428571428572,103.04724409448818,Amarillo
30039,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,310698,27.40860215053764,31126.06571,185.5539,33.846635,11,38,3,0.8321923,6,46.291304347826085,67.76212121212122,Amarillo
30040,VERACRUZ DE IGNACIO DE LA LLAVE,COATZINTLA,55016,115.31506849315068,27545.17732,169.9164,19.468089,1,1,1,0.9422084,0,7,2.1162790697674416,Amarillo
30041,VERACRUZ DE IGNACIO DE LA LLAVE,COETZALA,2355,853,940.1793975,144.7416,10.404005,3,1,1,0.84305555,0,0,1,Amarillo
30042,VERACRUZ DE IGNACIO DE LA LLAVE,COLIPA,5743,236.9855072463768,12950.20875,154.5759,11.714882,11,3,2,0.9438504,0,0,1,
30043,VERACRUZ DE IGNACIO DE LA LLAVE,COMAPA,19876,596.7397260273973,30933.2639,123.7851,7.459542,0,1,0,0.9433019,0,0,1.1538461538461535,
30044,VERACRUZ DE IGNACIO DE LA LLAVE,CORDOBA,204721,986.3113208,15912.86313,126.396,11.174719,9,4,8,0.9224909,0,27.21212121212121,24.919398907103822,
30045,VERACRUZ DE IGNACIO DE LA LLAVE,COSAMALOAPAN DE CARPIO,54737,10.12162162162162,51773.61557,147.5694,39.224386,12,17,2,0.91030407,1,2,3.523809523809524,Amarillo
30046,VERACRUZ DE IGNACIO DE LA LLAVE,COSAUTLAN DE CARVAJAL,16167,1149.9,7616.86297,129.1779,4.605275,3,3,0,0.91592747,0,0,1.0555555555555556,
30047,VERACRUZ DE IGNACIO DE LA LLAVE,COSCOMATEPEC,59471,1769.046153846154,15733.64742,103.1175,3.153256,14,1,0,0.85186577,0,6,2.02,Amarillo
30048,VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE,130903,17.730569948186528,27630.18121,172.008,40.167423,0,10,0,0.8257082,2,10.5,8.511111111111111,Amarillo
30049,VERACRUZ DE IGNACIO DE LA LLAVE,COTAXTLA,22050,74.45089285714286,53499.22648,133.1532,21.805429,2,2,1,0.9529556,0,0,3,Verde
30050,VERACRUZ DE IGNACIO DE LA LLAVE,COXQUIHUI,16333,151.82758620689654,7965.697299,189.2727,15.142941,2,2,5,0.9229167,0,0,1,
30051,VERACRUZ DE IGNACIO DE LA LLAVE,COYUTLA,23096,170.28571428571428,23221.37853,186.435,14.373114,3,1,0,0.94443756,0,0,3,Amarillo
30052,VERACRUZ DE IGNACIO DE LA LLAVE,CUICHAPA,11869,458.56,3457.147856,161.3979,18.653263,5,4,1,0.8401785,1,0,1,Rojo
30053,VERACRUZ DE IGNACIO DE LA LLAVE,CUITLAHUAC,28075,294.3478260869565,14970.46114,146.097,20.187038,1,6,1,0.9377034,10,12,3.76,Amarillo
30054,VERACRUZ DE IGNACIO DE LA LLAVE,CHACALTIANGUIS,11461,16.902173913043477,28976.28512,136.8972,41.431269,0,1,0,0.9003916,4,0,1,Amarillo
30055,VERACRUZ DE IGNACIO DE LA LLAVE,CHALMA,13527,142.07368421052632,15059.61976,165.4542,14.131707,1,3,1,0.92189854,0,0,1,Verde
30056,VERACRUZ DE IGNACIO DE LA LLAVE,CHICONAMEL,6610,116.30645161290325,9177.714824,174.1662,14.439562,0,2,0,0.939726,0,0,1,
30057,VERACRUZ DE IGNACIO DE LA LLAVE,CHICONQUIACO,13881,1646.7796610169491,13284.76361,124.9299,1.608987,4,4,0,0.88709867,0,0,1,
30058,VERACRUZ DE IGNACIO DE LA LLAVE,CHICONTEPEC,53858,258.6452599388379,92808.91034,155.3904,15.868071,4,2,4,0.9188061,0,0,1,
30059,VERACRUZ DE IGNACIO DE LA LLAVE,CHINAMECA,22638,25.6,19190.95535,160.0263,33.868403,1,8,0,0.968635,1,0,1.0476190476190477,
30060,VERACRUZ DE IGNACIO DE LA LLAVE,CHINAMPA DE GOROSTIZA,16283,62.50537634408602,13888.27494,178.7688,19.734422,2,1,2,0.9462811,0,0,1,
30061,VERACRUZ DE IGNACIO DE LA LLAVE,LAS CHOAPAS,81080,40.303341902313626,350846.8625,167.2101,20.117546,3,10,0,0.8147733,3,7,2.081967213114754,Verde
30062,VERACRUZ DE IGNACIO DE LA LLAVE,CHOCAMAN,20839,1410.85,4410.841004,111.7179,5.771444,6,4,2,0.8575988,8,0,1,
30063,VERACRUZ DE IGNACIO DE LA LLAVE,CHONTLA,13359,128.3684210526316,38678.81356,157.1004,26.41552,5,2,5,0.9355973,0,0,1.2857142857142858,
30064,VERACRUZ DE IGNACIO DE LA LLAVE,CHUMATLAN,4008,177.14285714285714,2281.779688,191.1168,9.892945,1,2,0,0.9124999,0,0,1,
30065,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA,85489,886.5769230769231,41335.42354,118.7136,8.835464,0,2,4,0.91500014,1,5.666666666666666,31.847826086956523,Rojo
30066,VERACRUZ DE IGNACIO DE LA LLAVE,ESPINAL,26830,90.48351648351648,23904.99012,173.4336,23.038673,5,9,4,0.943386,0,0,1,Amarillo
30067,VERACRUZ DE IGNACIO DE LA LLAVE,FILOMENO MATA,19179,430.55555555555554,4296.601392,195.0237,10.313093,2,1,1,0.93014705,0,0,1.0625,
30068,VERACRUZ DE IGNACIO DE LA LLAVE,FORTIN,66372,1004.8461538461538,6091.356805,122.8086,10.704372,4,2,9,0.9249251,0,2.333333333333333,3.053333333333333,Verde
30069,VERACRUZ DE IGNACIO DE LA LLAVE,GUTIERREZ ZAMORA,24085,30.294117647058822,17802.70829,165.9528,22.746301,2,5,0,0.90881675,11,0,1,Amarillo
30070,VERACRUZ DE IGNACIO DE LA LLAVE,HIDALGOTITLAN,18275,24.101941747572816,101075.9649,176.7951,30.378109,2,4,0,0.87444574,1,0,1,Amarillo
30071,VERACRUZ DE IGNACIO DE LA LLAVE,HUATUSCO,59920,1249.3055555555557,20187.77165,121.0671,5.366061,1,4,0,0.8885805,0,6.333333333333334,6.253012048192771,
30072,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,21796,1827.7339449541284,51802.08143,105.6888,1.843409,4,1,0,0.7658897,0,3.5,1.05,
30073,VERACRUZ DE IGNACIO DE LA LLAVE,HUEYAPAN DE OCAMPO,41670,111.63576158940396,70827.16511,160.8273,29.812693,0,14,0,0.9277413,7,0,3,Amarillo
30074,VERACRUZ DE IGNACIO DE LA LLAVE,HUILOAPAN DE CUAUHTEMOC,7293,1306.5,1864.262669,100.3401,1.075074,0,2,0,0.7427499,0,0,2.7272727272727275,Amarillo
30075,VERACRUZ DE IGNACIO DE LA LLAVE,IGNACIO DE LA LLAVE,16525,9.137931034482758,39541.72492,140.9796,49.435991,0,2,0,0.82441294,0,0,1.25,
30076,VERACRUZ DE IGNACIO DE LA LLAVE,ILAMATLAN,13377,731.3103448275862,15399.99413,131.6709,5.63958,2,1,0,0.8681954,0,0,1,
30077,VERACRUZ DE IGNACIO DE LA LLAVE,ISLA,42807,45.34606741573034,92502.80715,134.9145,31.341449,2,5,1,0.92707497,13,0,1,Rojo
30078,VERACRUZ DE IGNACIO DE LA LLAVE,IXCATEPEC,12379,185.5,17521.14119,147.9744,15.337473,1,4,1,0.9591503,0,0,1,
30079,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUACAN DE LOS REYES,11387,1698.7903225806451,14897.9253,134.2701,4.355398,5,5,1,0.82554805,1,0,1,
30080,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLAN DEL CAFE,23132,1268.1764705882354,12876.66446,119.0511,8.08843,7,1,0,0.8409463,2,0,1.0689655172413794,Verde
30081,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLANCILLO,27295,1388.5555555555557,5214.460702,87.075,1.29958,1,12,0,0.77883345,0,0,1,
30082,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLAN DEL SURESTE,15831,23.729166666666668,15645.04849,185.2443,35.243687,9,2,0,0.81271756,1,0,1,Amarillo
30083,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLAN DE MADERO,50836,223.2,66347.57289,145.0296,8.426781,1,5,0,0.9188152,0,0,1,
30084,VERACRUZ DE IGNACIO DE LA LLAVE,IXMATLAHUACAN,5574,5.4,34613.76304,139.3893,52.530614,1,1,1,0.85978174,6,0,1,Rojo
